,Unnamed: 0,title,all_tags,type
1796,1796,Brothers,brother brother relationship brother-in-law loss of husband war in afghanistan sister-in-law Tobey Maguire Jake Gyllenhaal Natalie Portman Sam Shepard Mare Winningham Drama Thriller War Jim Sheridan,movie
1797,1797,Agent Cody Banks 2: Destination London,london england cia teenage hero teen spy cia agent Frankie Muniz Anthony Anderson Hannah Spearritt Alfie Allen Cynthia Stevenson Comedy Kevin Allen,movie
1798,1798,New Year's Eve,new year's eve illustrator caterer pedicab ticket Robert De Niro Katherine Heigl Ashton Kutcher Carla Gugino Lea Michele Comedy Romance Garry Marshall,movie
1799,1799,Original Sin,women sex cuba eroticism lover (female) Angelina Jolie Antonio Banderas Gregory Itzin Jack Thompson Allison Mackie Drama Thriller Mystery Romance Michael Cristofer,movie
1800,1800,The Raven,poison blackmail masked ball historical figure buried alive John Cusack Luke Evans Alice Eve Brendan Gleeson Kevin McNally Crime Thriller Mystery James McTeigue,movie
1801,1801,Welcome to Mooseport, Ray Romano Gene Hackman Marcia Gay Harden Maura Tierney June Squibb Comedy Donald Petrie,movie
1802,1802,Highlander: The Final Dimension,japan new york scotland morocco good and bad Christopher Lambert Mario Van Peebles Deborah Kara Unger Mako Martin Neufeld Action Fantasy Science Fiction Andrew Morahan,movie
1803,1803,Blood and Wine,robbery gun fight love murder Jack Nicholson Stephen Dorff Jennifer Lopez Judy Davis Michael Caine Crime Drama Thriller Bob Rafelson,movie
1804,1804,Snow White: A Tale of Terror,jealousy toxication castle step mother fairy-tale figure Sigourney Weaver Sam Neill Monica Keena Gil Bellows Brian Glover Fantasy Horror Michael Cohn,movie
1805,1805,The Curse of the Jade Scorpion,hypnosis independent film Dan Aykroyd Helen Hunt Woody Allen Charlize Theron David Ogden Stiers Comedy Crime Mystery Romance Thriller Woody Allen,movie
1806,1806,Accidental Love,one-night stand romantic comedy accidental love Jake Gyllenhaal Jessica Biel James Marsden Catherine Keener Paul Reubens Romance Comedy David O. Russell,movie
1807,1807,Flipper,dolphin florida florida keys summer Elijah Wood Paul Hogan Jonathan Banks Jason Fuchs Robert Deacon Adventure Family Alan Shapiro,movie
1808,1808,Self/less,lie immortality terminal illness laboratory cancer Ryan Reynolds Ben Kingsley Natalie Martinez Matthew Goode Michelle Dockery Science Fiction Mystery Thriller Tarsem Singh,movie
1809,1809,The Constant Gardener,aids diplomat nairobi politician pharmaceutical industry Ralph Fiennes Rachel Weisz Danny Huston Bill Nighy Donald Sumpter Drama Mystery Thriller Fernando Meirelles,movie
1810,1810,The Passion of the Christ,christianity jewry roman empire jesus christ suffering Jim Caviezel Maia Morgenstern Monica Bellucci Rosalinda Celentano Sergio Rubini Drama Mel Gibson,movie
1811,1811,Mrs. Doubtfire,san francisco parents kids relationship restaurant nanny mask Robin Williams Sally Field Pierce Brosnan Harvey Fierstein Polly Holliday Comedy Drama Family Chris Columbus,movie
1812,1812,Rain Man,individual mentally disabled autism loss of father yuppie Dustin Hoffman Tom Cruise Valeria Golino Gerald R. Molen Jack Murdock Drama Barry Levinson,movie
1813,1813,Gran Torino,rape war veteran immigration priest gang Clint Eastwood Christopher Carley Bee Vang Ahney Her Brian Haley Drama Clint Eastwood,movie
1814,1814,W.,usa white house usa president george w. bush president Josh Brolin Elizabeth Banks Ellen Burstyn Ioan Gruffudd Thandie Newton Drama History Oliver Stone,movie
1815,1815,Taken,paris kidnapping human trafficking rescue prostitution Liam Neeson Famke Janssen Maggie Grace Katie Cassidy Holly Valance Action Thriller Pierre Morel,movie
1816,1816,The Best of Me,high school sweetheart Michelle Monaghan James Marsden Liana Liberato Luke Bracey Gerald McRaney Drama Romance Michael Hoffman,movie
1817,1817,The Bodyguard,sister sister relationship anonymous letter diva bodyguard oscar award Whitney Houston Kevin Costner Michele Lamar Richards Ralph Waite Gary Kemp Thriller Action Drama Music Romance Mick Jackson,movie
1818,1818,Schindler's List,factory concentration camp hero holocaust world war ii Liam Neeson Ben Kingsley Ralph Fiennes Caroline Goodall Jonathan Sagall Drama History War Steven Spielberg,movie
1819,1819,The Help,mississippi based on novel exploitation racial segregation racism Emma Stone Viola Davis Octavia Spencer Bryce Dallas Howard Jessica Chastain Drama Tate Taylor,movie
1820,1820,The Fifth Estate,journalist biography internet information leak activist Benedict Cumberbatch Daniel Br\u00fchl Anthony Mackie David Thewlis Alicia Vikander Drama Thriller Bill Condon,movie
1821,1821,Scooby-Doo 2: Monsters Unleashed,detective monster engine based on tv series dog Freddie Prinze Jr. Sarah Michelle Gellar Matthew Lillard Linda Cardellini Seth Green Mystery Fantasy Adventure Comedy Raja Gosnell,movie
1822,1822,Forbidden Kingdom,monster mystic church demon witchcraft Jason Flemyng Aleksey Chadov Agniya Ditkovskite Yuriy Tsurilo Olga Zaytseva Thriller Adventure Mystery Fantasy Oleg Stepchenko,movie
1823,1823,Freddy vs. Jason,murder marijuana teenager bad dream Robert Englund Ken Kirzinger Jason Ritter Monica Keena Lochlyn Munro Horror Ronny Yu,movie
1824,1824,The Face of an Angel,murder investigation Kate Beckinsale Cara Delevingne Daniel Br\u00fchl Ava Acres Corrado Invernizzi Thriller Drama Michael Winterbottom,movie
1825,1825,Jimmy Neutron: Boy Genius,showdown gi villain genius alien Debi Derryberry Megan Cavanagh Mark DeCarlo Jeffrey Garcia Patrick Stewart Action Adventure Animation Comedy Family John A. Davis,movie
1826,1826,Cloverfield,helicopter monster skyscraper fight camcorder Lizzy Caplan Jessica Lucas Odette Annable Michael Stahl-David Mike Vogel Action Thriller Science Fiction Matt Reeves,movie
1827,1827,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,crime fighter fight mutant turtle ninja Paige Turco David Warner Michelan Sisti Leif Tilden Kenn Scott Science Fiction Adventure Action Comedy Family Michael Pressman,movie
1828,1828,The Untouchables,white suit al capone tough cop treasury agent untouchable Kevin Costner Sean Connery Charles Martin Smith Andy Garc\u00eda Robert De Niro Crime Drama History Thriller Brian De Palma,movie
1829,1829,No Country for Old Men,texas drug traffic hitman united states\u2013mexico barrier suspense Tommy Lee Jones Javier Bardem Josh Brolin Woody Harrelson Kelly Macdonald Crime Drama Thriller Joel Coen,movie
1830,1830,Ride Along,police operation police officer brother-in-law brother-in-law relationship duringcreditsstinger black men Ice Cube Kevin Hart John Leguizamo Bruce McGill Tika Sumpter Action Comedy Tim Story,movie
1831,1831,Bridget Jones's Diary,holiday london england england alcohol sex Ren\u00e9e Zellweger Colin Firth Hugh Grant Gemma Jones Jim Broadbent Comedy Romance Drama Sharon Maguire,movie
1832,1832,Chocolat,chocolate mayor praline single mother daughter relationship Juliette Binoche Alfred Molina Johnny Depp Judi Dench Leslie Caron Comedy Drama Romance Lasse Hallstr\u00f6m,movie
1833,1833,"Legally Blonde 2: Red, White & Blonde",washington d.c. boston chambers of a barrister tierversuch lawyer Reese Witherspoon Sally Field Regina King Jennifer Coolidge James Newman Comedy Charles Herman-Wurmfeld,movie
1834,1834,Parental Guidance, Billy Crystal Bette Midler Marisa Tomei Tom Everett Scott Bailee Madison Comedy Andy Fickman,movie
1835,1835,No Strings Attached,father son relationship casual meeting student of medicine friends valentine Natalie Portman Ashton Kutcher Kevin Kline Cary Elwes Greta Gerwig Comedy Romance Ivan Reitman,movie
1836,1836,Tombstone,retirement wyatt earp right and justice historical figure Kurt Russell Val Kilmer Sam Elliott Bill Paxton Powers Boothe Action Adventure Drama History Western George P. Cosmatos,movie
1837,1837,Romeo Must Die,martial arts hip-hop oakland asian asian man Jet Li Aaliyah Isaiah Washington Russell Wong DMX Action Crime Thriller Andrzej Bartkowiak,movie
1838,1838,The Omen,monk prophecy ambassador nanny rottweiler Gregory Peck Lee Remick David Warner Billie Whitelaw Harvey Stephens Horror Thriller Richard Donner,movie
1839,1839,Final Destination 3,beheading dying and death stroke of fate Mary Elizabeth Winstead Ryan Merriman Kris Lemche Alexz Johnson Sam Easton Horror Mystery James Wong,movie
1840,1840,The Lucky One,based on novel wife husband relationship photo kennel playing chess Zac Efron Blythe Danner Taylor Schilling Jay R. Ferguson Riley Thomas Stewart Drama Romance Scott Hicks,movie
1841,1841,Bridge to Terabithia,brother sister relationship friendship bullying neighbor school Josh Hutcherson AnnaSophia Robb Robert Patrick Zooey Deschanel Bailee Madison Adventure Drama Family G\u00e1bor Csup\u00f3,movie
1842,1842,Finding Neverland,london england scotland parents kids relationship becoming an adult fantasy Johnny Depp Kate Winslet Julie Christie Dustin Hoffman Freddie Highmore Drama Marc Forster,movie
1843,1843,A Madea Christmas,christmas Tyler Perry Anna Maria Horsford Tika Sumpter Eric Lively Chad Michael Murray Comedy Drama Tyler Perry,movie
1844,1844,The Grey,alcohol isolation wolf wilderness forest Liam Neeson Dermot Mulroney Frank Grillo Dallas Roberts Joe Anderson Action Drama Thriller Joe Carnahan,movie
1845,1845,Hide and Seek,house imaginary friend suspense loss of wife Robert De Niro Dakota Fanning Famke Janssen Elisabeth Shue Amy Irving Horror Mystery Thriller John Polson,movie
1846,1846,Anchorman: The Legend of Ron Burgundy,journalism sexism ladder panda tv show in film Will Ferrell Christina Applegate Paul Rudd David Koechner Steve Carell Comedy Adam McKay,movie
1847,1847,GoodFellas,prison based on novel florida 1970s mass murder Robert De Niro Ray Liotta Joe Pesci Lorraine Bracco Paul Sorvino Drama Crime Martin Scorsese,movie
1848,1848,Agent Cody Banks,spy cia killer robot delinquent teen spy Frankie Muniz Hilary Duff Angie Harmon Keith David Cynthia Stevenson Action Harald Zwart,movie
1849,1849,Nanny McPhee,loss of mother nanny education wizardry children Emma Thompson Colin Firth Kelly Macdonald Thomas Brodie-Sangster Eliza Bennett Fantasy Comedy Family Kirk Jones,movie
1850,1850,Scarface,miami corruption capitalism cuba prohibition Al Pacino Steven Bauer Michelle Pfeiffer Mary Elizabeth Mastrantonio Robert Loggia Action Crime Drama Thriller Brian De Palma,movie
1851,1851,Nothing to Lose,rap music infidelity security camera loss crook Tim Robbins Martin Lawrence John C. McGinley Kelly Preston Irma P. Hall Action Adventure Comedy Steve Oedekerk,movie
1852,1852,The Last Emperor,buddhism japan suicide china suicide attempt John Lone Peter O'Toole Joan Chen Dennis Dun Ryuichi Sakamoto Drama History Bernardo Bertolucci,movie
1853,1853,Contraband,head wound criminal security guard contraband Mark Wahlberg Kate Beckinsale Ben Foster Giovanni Ribisi J.K. Simmons Thriller Action Drama Crime Baltasar Korm\u00e1kur,movie
1854,1854,Money Talks,prison diamant liberation of prisoners transport of prisoners interview Chris Tucker Charlie Sheen Heather Locklear Paul Sorvino Elise Neal Action Adventure Comedy Brett Ratner,movie
1855,1855,There Will Be Blood,brother brother relationship deaf-mute american dream fanatic pipeline Daniel Day-Lewis Paul Dano Dillon Freasier Ciar\u00e1n Hinds Kevin J. O'Connor Drama Paul Thomas Anderson,movie
1856,1856,The Wild Thornberrys Movie,sister sister relationship safari wildlife baboon chimpanzee Lacey Chabert Tom Kane Cree Summer Tim Curry Lynn Redgrave Animation Adventure Family Cathy Malkasian,movie
1857,1857,Rugrats Go Wild,kids and family E.G. Daily Nancy Cartwright Kath Soucie Dionne Quan Tim Curry Animation Family Norton Virgien,movie
1858,1858,Undercover Brother,usa president double life policy and organisations undercover intelligence Eddie Griffin Chris Kattan Denise Richards Aunjanue Ellis Chi McBride Action Comedy Malcolm D. Lee,movie
1859,1859,The Sisterhood of the Traveling Pants,holiday female friendship jeans coming of age teenage girl Amber Tamblyn Alexis Bledel America Ferrera Blake Lively Jenna Boyd Drama Comedy Ken Kwapis,movie
1860,1860,Kiss of the Dragon,paris prostitute drug Jet Li Bridget Fonda Tch\u00e9ky Karyo Max Ryan Ric Young Action Crime Thriller Chris Nahon,movie
1861,1861,The House Bunny,virgin nudity college costume yoga Anna Faris Emma Stone Kat Dennings Katharine McPhee Rumer Willis Romance Comedy Fred Wolf,movie
1862,1862,Beauty Shop, Queen Latifah Alicia Silverstone Andie MacDowell Alfre Woodard Mena Suvari Comedy Romance Bille Woodruff,movie
1863,1863,Million Dollar Arm,baseball sport duringcreditsstinger Jon Hamm Bill Paxton Lake Bell Suraj Sharma Aasif Mandvi Drama Craig Gillespie,movie
1864,1864,The Giver,dystopia black and white based on young adult novel Jeff Bridges Meryl Streep Brenton Thwaites Odeya Rush Alexander Skarsg\u00e5rd Drama Science Fiction Phillip Noyce,movie
1865,1865,What a Girl Wants,london england england daughter politician teenage girl Amanda Bynes Colin Firth Kelly Preston Jonathan Pryce Oliver James Comedy Dennie Gordon,movie
1866,1866,Jeepers Creepers 2,father son relationship scarecrow peasant farm immortality Ray Wise Jonathan Breck Garikayi Mutambirwa Eric Nenninger Josh Hammond Horror Thriller Victor Salva,movie
1867,1867,Good Luck Chuck,sex aquarium nudity one-night stand bride Dane Cook Jessica Alba Dan Fogler Ellia English Lonny Ross Comedy Drama Romance Mark Helfrich,movie
1868,1868,Cradle 2 the Grave,robbery diamant intelligence bank robber thief Jet Li DMX Kelly Hu Anthony Anderson Tom Arnold Action Crime Drama Andrzej Bartkowiak,movie
1869,1869,The Hours,london england suicide gay poetry aids Nicole Kidman Julianne Moore Meryl Streep Stephen Dillane Miranda Richardson Drama Stephen Daldry,movie
1870,1870,She's the Man,roommate twin sister sport boarding school twin brother Amanda Bynes Channing Tatum Laura Ramsey Vinnie Jones David Cross Comedy Drama Family Romance Andy Fickman,movie
1871,1871,Mr. Bean's Holiday,holiday france film director chaos clumsy fellow Rowan Atkinson Max Baldry Emma de Caunes Willem Dafoe Karel Roden Family Comedy Steve Bendelack,movie
1872,1872,Anacondas: The Hunt for the Blood Orchid,snake expedition traitor research orchid Johnny Messner KaDee Strickland Matthew Marsden Nicholas Gonzalez Eugene Byrd Adventure Action Horror Science Fiction Thriller Dwight H. Little,movie
1873,1873,Blood Ties, Clive Owen Billy Crudup Marion Cotillard Mila Kunis Zoe Saldana Thriller Crime Drama Guillaume Canet,movie
1874,1874,August Rush,date loss of son love at first sight child labour guitar Freddie Highmore Keri Russell Jonathan Rhys Meyers Terrence Howard Robin Williams Drama Kirsten Sheridan,movie
1875,1875,Elizabeth,duke historical figure treason catholic protestant Cate Blanchett Geoffrey Rush Christopher Eccleston Joseph Fiennes Richard Attenborough Drama History Shekhar Kapur,movie
1876,1876,Bride of Chucky,route 66 puppet evil doll killer doll killer toys Ed Gale Jennifer Tilly Brad Dourif Katherine Heigl Nick Stabile Horror Comedy Ronny Yu,movie
1877,1877,Tora! Tora! Tora!,japan world war ii pearl harbor soldier imperial japan Martin Balsam S\u00f4 Yamamura Joseph Cotten Tatsuya Mihashi E.G. Marshall History Action Drama Adventure War Richard Fleischer,movie
1878,1878,Spice World,pop pop culture pop star Victoria Beckham Melanie Brown Emma Bunton Melanie Chisholm Geri Halliwell Adventure Fantasy Drama Comedy Music Bob Spiers,movie
1879,1879,The Sitter,babysitter duringcreditsstinger Sam Rockwell Jonah Hill Max Records Ari Graynor J.B. Smoove Comedy David Gordon Green,movie
1880,1880,Dance Flick,rap music hip-hop Shoshana Bush Damon Wayans Jr. Essence Atkins Chris Elliott David Alan Grier Action Comedy Music Damien Dante Wayans,movie
1881,1881,The Shawshank Redemption,prison corruption police brutality prison cell delinquent Tim Robbins Morgan Freeman Bob Gunton Clancy Brown Mark Rolston Drama Crime Frank Darabont,movie
1882,1882,Crocodile Dundee in Los Angeles,crocodile traffic jam los angeles stolen painting Paul Hogan Linda Kozlowski Jere Burns Jonathan Banks Alec Wilson Adventure Comedy Simon Wincer,movie
1883,1883,Kingpin,sport handicap sexual favor star spangled banner bowling team Woody Harrelson Randy Quaid Vanessa Angel Bill Murray Chris Elliott Comedy Bobby Farrelly,movie
1884,1884,The Gambler,gambling gun professor beating gambler Mark Wahlberg John Goodman Brie Larson Michael Kenneth Williams Jessica Lange Thriller Crime Drama Rupert Wyatt,movie
1885,1885,August: Osage County,suicide drug addiction funeral dysfunctional family based on play Meryl Streep Julia Roberts Chris Cooper Ewan McGregor Margo Martindale Comedy Drama John Wells,movie
1886,1886,Ice Princess,sport figure skating teenage girl teen movie teenager Michelle Trachtenberg Joan Cusack Amy Stewart Hayden Panettiere Kim Cattrall Drama Comedy Family Tim Fywell,movie
1887,1887,A Lot Like Love,new york shyness career flight romantic comedy Ashton Kutcher Amanda Peet Aimee Garcia Taryn Manning Ali Larter Comedy Nigel Cole,movie
1888,1888,Eddie the Eagle,underdog olympic games ski jump biography sport Taron Egerton Hugh Jackman Christopher Walken Ania Sowinski Mads Sj\u00f8g\u00e5rd Pettersen Comedy Drama History Dexter Fletcher,movie
1889,1889,He Got Game,prison father son relationship homicide begnadigung release from prison Denzel Washington Ray Allen Milla Jovovich Rosario Dawson Hill Harper Drama Spike Lee,movie
1890,1890,Don Juan DeMarco,sex addiction love mental institution patient psychiatrist Johnny Depp Marlon Brando Faye Dunaway G\u00e9raldine Pailhas Bob Dishy Romance Drama Comedy Jeremy Leven,movie
1891,1891,Dear John,based on novel army love u.s. soldier Amanda Seyfried Channing Tatum Henry Thomas Richard Jenkins Scott Porter Drama Romance War Lasse Hallstr\u00f6m,movie
1892,1892,The Losers,hospital black ops reference to macgyver sucked into jet engine Jeffrey Dean Morgan Zoe Saldana Chris Evans Idris Elba Columbus Short Action Adventure Crime Mystery Thriller Sylvain White,movie
1893,1893,Don't Be Afraid of the Dark,monster remake creature bathtub teeth Katie Holmes Guy Pearce Bailee Madison Alan Dale Jack Thompson Fantasy Horror Thriller Troy Nixey,movie
1894,1894,War,fbi revenge fbi agent Jet Li Jason Statham John Lone Devon Aoki Luis Guzm\u00e1n Action Thriller Crime Philip G. Atwell,movie
1895,1895,Punch-Drunk Love,shyness brother sister relationship business man Adam Sandler Emily Watson Philip Seymour Hoffman Luis Guzm\u00e1n Mary Lynn Rajskub Comedy Drama Romance Paul Thomas Anderson,movie
1896,1896,EuroTrip,paris berlin alcohol sex nudity Scott Mechlowicz Jacob Pitts Michelle Trachtenberg Travis Wester Vinnie Jones Comedy Jeff Schaffer,movie
1897,1897,Half Past Dead,resistance undercover alcatraz stolen money Steven Seagal Morris Chestnut Ja Rule Nia Peeples Claudia Christian Crime Action Thriller Don Michael Paul,movie
1898,1898,Unaccompanied Minors,holiday Lewis Black Wilmer Valderrama Tyler James Williams Dyllan Christopher Brett Kelly Comedy Family Paul Feig,movie
1899,1899,"Bright Lights, Big City",magazine writer drug fashion show Michael J. Fox Kiefer Sutherland Phoebe Cates Jason Robards Dianne Wiest Drama James Bridges,movie
1900,1900,The Adventures of Pinocchio,italy father son relationship pinocchio love school Martin Landau Jonathan Taylor Thomas Genevi\u00e8ve Bujold Udo Kier Bebe Neuwirth Animation Family Fantasy Steve Barron,movie
1901,1901,The Greatest Game Ever Played,sport Shia LaBeouf Stephen Dillane Josh Flitter Peter Firth Peyton List Drama Family Bill Paxton,movie
1902,1902,The Box,experiment homicide key sacrifice research Cameron Diaz James Marsden Frank Langella Michael Zegen James Rebhorn Thriller Science Fiction Richard Kelly,movie
1903,1903,The Ruins,maya civilization carnivorous plant canc\u00fan ruins Shawn Ashmore Jonathan Tucker Jena Malone Laura Ramsey Joe Anderson Drama Horror Carter Smith,movie
1904,1904,The Next Best Thing,gay parents kids relationship custody battle flush yoga Madonna Rupert Everett Benjamin Bratt Malcolm Stumpf Josef Sommer Comedy John Schlesinger,movie
1905,1905,My Soul to Take,soul serial killer slasher teenager 3d Max Thieriot John Magaro Denzel Whitaker Zena Grey Nick Lashaway Drama Horror Mystery Thriller Wes Craven,movie
1906,1906,The Girl Next Door,porn actor pornographic video high school school party blonde Emile Hirsch Elisha Cuthbert Timothy Olyphant James Remar Chris Marquette Comedy Luke Greenfield,movie
1907,1907,Maximum Risk,mistake in person dying and death twin brother russian mafia Jean-Claude Van Damme Natasha Henstridge Jean-Hugues Anglade Zach Grenier Paul Ben-Victor Action Adventure Thriller Ringo Lam,movie
1908,1908,Stealing Harvard,robbery fool studies house uncle Jason Lee Tom Green Leslie Mann Dennis Farina John C. McGinley Action Comedy Drama Bruce McCulloch,movie
1909,1909,Legend,biography based on true story gangster twins Tom Hardy Emily Browning Christopher Eccleston David Thewlis Taron Egerton Crime Thriller Brian Helgeland,movie
1910,1910,Hot Rod,stuntman step father swimming pool aftercreditsstinger Andy Samberg Isla Fisher Bill Hader Sissy Spacek Danny McBride Action Comedy Akiva Schaffer,movie
1911,1911,Shark Night,shark attack louisiana dirty cop shark aftercreditsstinger Sara Paxton Chris Carmack Joel David Moore Chris Zylka Dustin Milligan Horror Thriller David R. Ellis,movie
1912,1912,Angela's Ashes,emigration irish-american hunger socially deprived family famine Emily Watson Robert Carlyle Joe Breen Michael Legge Ciaran Owens Drama Alan Parker,movie
1913,1913,Draft Day,sport duringcreditsstinger Kevin Costner Jennifer Garner Tom Welling Sam Elliott Terry Crews Drama Ivan Reitman,movie
1914,1914,Lifeforce,space marine vampire flying saucer comet alien Steve Railsback Peter Firth Frank Finlay Mathilda May Patrick Stewart Fantasy Horror Science Fiction Thriller Tobe Hooper,movie
1915,1915,The Conspirator,president history conspiracy lawyer trial Evan Rachel Wood James McAvoy Kevin Kline Robin Wright Alexis Bledel Crime Drama History Robert Redford,movie
1916,1916,Lords of Dogtown,skateboarding success independent film woman director Emile Hirsch Victor Rasuk Rebecca De Mornay John Robinson Michael Angarano Drama Catherine Hardwicke,movie
1917,1917,The 33,mining chile based on true story survival woman director Antonio Banderas Rodrigo Santoro Juliette Binoche James Brolin Lou Diamond Phillips Drama History Patricia Riggen,movie
1918,1918,Big Trouble in Little China,kung fu chinatown magic mystery Kurt Russell Kim Cattrall Dennis Dun James Hong Victor Wong Action Adventure Comedy Fantasy John Carpenter,movie
1919,1919,Fly Me to the Moon, Diane Kruger Dany Boon Alice Pol Robert Plagnol Jonathan Cohen Comedy Romance Pascal Chaumeil,movie
1920,1920,Warrior,bank training beating mixed martial arts teacher Tom Hardy Jennifer Morrison Nick Nolte Joel Edgerton Frank Grillo Action Drama Gavin O'Connor,movie
1921,1921,Michael Collins,civil war fight presidential election freedom fighter chinese civil war Liam Neeson Aidan Quinn Stephen Rea Alan Rickman Julia Roberts Drama Thriller Neil Jordan,movie
1922,1922,Gettysburg,civil war independence troops army battle Jeff Daniels Tom Berenger Martin Sheen Sam Elliott Stephen Lang War Drama History Ronald F. Maxwell,movie
1923,1923,Stop-Loss,post traumatic stress  disorder iraq war veteran u.s. soldier woman director Ryan Phillippe Abbie Cornish Joseph Gordon-Levitt Channing Tatum Josef Sommer Drama War Kimberly Peirce,movie
1924,1924,Abandon,alcohol detective dancer nightmare college Katie Holmes Benjamin Bratt Charlie Hunnam Zooey Deschanel Fred Ward Drama Mystery Thriller Stephen Gaghan,movie
1925,1925,Brokedown Palace,holiday prison thailand drug injustice Claire Danes Kate Beckinsale Bill Pullman Jacqueline Kim Lou Diamond Phillips Drama Thriller Jonathan Kaplan,movie
1926,1926,The Possession, Jeffrey Dean Morgan Natasha Calis Madison Davenport Kyra Sedgwick Rob LaBelle Horror Thriller Ole Bornedal,movie
1927,1927,Mrs. Winterbourne,role reversal mistaken identity train wreck Shirley MacLaine Ricki Lake Brendan Fraser Jane Krakowski Loren Dean Comedy Romance Drama Richard Benjamin,movie
1928,1928,Straw Dogs,southern usa rape bar wife husband relationship barn James Marsden Kate Bosworth Alexander Skarsg\u00e5rd Dominic Purcell Laz Alonso Drama Thriller Rod Lurie,movie
1929,1929,The Hoax,flying 1970s false identity biography Richard Gere Alfred Molina Marcia Gay Harden Hope Davis Julie Delpy Comedy Drama Lasse Hallstr\u00f6m,movie
1930,1930,Stone Cold,undercover fbi biker cop motorcycle gang Brian Bosworth Lance Henriksen William Forsythe Arabella Holzbog Sam McMurray Action Crime Thriller Craig R. Baxley,movie
1931,1931,The Road,post-apocalyptic dystopia paternity duringcreditsstinger Viggo Mortensen Kodi Smit-McPhee Charlize Theron Robert Duvall Guy Pearce Adventure Drama John Hillcoat,movie
1932,1932,Sheena,africa mercenary adventure female hero jungle girl Tanya Roberts Ted Wass Donovan Scott Elizabeth of Toro France Zobda Action Adventure Comedy Fantasy Science Fiction John Guillermin,movie
1933,1933,Underclassman,police high school undercover cop Nick Cannon Roselyn S\u00e1nchez Shawn Ashmore Cheech Marin Kelly Hu Action Comedy Marcos Siega,movie
1934,1934,Say It Isn't So, Chris Klein Heather Graham Orlando Jones Sally Field Richard Jenkins Comedy Romance J.B. Rogers,movie
1935,1935,The World's Fastest Indian,new zealand utah life's dream independent film motorcycle Anthony Hopkins Iain Rea Tessa Mitchell Aaron Murphy Tim Shadbolt Drama Roger Donaldson,movie
1936,1936,Tank Girl,destroy dystopia reincarnation desert artial arts Lori Petty Ice-T Naomi Watts Malcolm McDowell Iggy Pop Action Comedy Fantasy Science Fiction Rachel Talalay,movie
1937,1937,King's Ransom,caper action Anthony Anderson Jay Mohr Kellita Smith Brooke D'Orsay Donald Faison Comedy Crime Jeffrey W. Byrd,movie
1938,1938,Blindness,fight blindness and impaired vision asylum leader society Julianne Moore Mark Ruffalo Alice Braga Gael Garc\u00eda Bernal Danny Glover Drama Mystery Science Fiction Thriller Fernando Meirelles,movie
1939,1939,BloodRayne,vampire vampire hunter based on video game romania Kristanna Loken Ben Kingsley Michelle Rodriguez Michael Madsen Matthew Davis Action Adventure Fantasy Horror Uwe Boll,movie
1940,1940,Carnage,flat mobile phone hamster insult dark comedy Kate Winslet Jodie Foster Christoph Waltz John C. Reilly Elvis Polanski Comedy Drama Roman Polanski,movie
1941,1941,Where the Truth Lies,sex journalist journalism 1970s entertainer Kevin Bacon Colin Firth Alison Lohman David Hayman Rachel Blanchard Drama Mystery Thriller Atom Egoyan,movie
1942,1942,Cirque du Soleil: Worlds Away,clown music mimes cirque du soleil carnies Erica Linz Igor Zaripov Matt Gillanders Jason Berrent Dallas Barnett Fantasy Family Andrew Adamson,movie
1943,1943,Without Limits,running olympic games sport athlete Billy Crudup Donald Sutherland Monica Potter Jeremy Sisto Matthew Lillard Drama Robert Towne,movie
1944,1944,Me and Orson Welles,new york based on novel historical figure theater 1930s Zac Efron Claire Danes Christian McKay Imogen Poots Zoe Kazan Comedy Drama Romance Richard Linklater,movie
1945,1945,The Best Offer,painting auctioneer confidence game fine art honey pot Geoffrey Rush Jim Sturgess Sylvia Hoeks Donald Sutherland Maximilian Dirr Drama Romance Crime Mystery Giuseppe Tornatore,movie
1946,1946,The Bad Lieutenant: Port of Call - New Orleans,police brutality organized crime policeman illegal drugs murder investigation Nicolas Cage Eva Mendes Val Kilmer Fairuza Balk Shawn Hatosy Drama Crime Werner Herzog,movie
1947,1947,A Turtle's Tale: Sammy's Adventures,global warming sea turtle 3d Yuri Lowenthal Gemma Arterton Isabelle Fuhrman Melanie Griffith Tim Curry Animation Family Ben Stassen,movie
1948,1948,Little White Lies,american football country house motorboat male female relationship thirty something Fran\u00e7ois Cluzet Marion Cotillard Beno\u00eet Magimel Gilles Lellouche Jean Dujardin Comedy Drama Guillaume Canet,movie
1949,1949,Love Ranch,independent film Helen Mirren Joe Pesci Sergio Peris-Mencheta Gina Gershon Bai Ling Drama Taylor Hackford,movie
1950,1950,The True Story of Puss 'n Boots,cat surrealism cartoon cat J\u00e9r\u00f4me Deschamps Yolande Moreau Louise Wallon Arthur Deschamps Jean-Claude Bolle-Reddat Family Adventure Animation J\u00e9r\u00f4me Deschamps,movie
1951,1951,Space Dogs,russia space mission space outer space dog Anna Bolshova Evgeny Mironov Sergey Garmash Aleksandr Bashirov Elena Yakovleva Family Animation Inna Evlannikova,movie
1952,1952,The Counselor,poetry lawyer drug smuggling drug trafficking red dress Michael Fassbender Cameron Diaz Javier Bardem Goran Visnjic Pen\u00e9lope Cruz Thriller Crime Drama Ridley Scott,movie
1953,1953,Ironclad,ambush hero fight castle battlefield James Purefoy Kate Mara Jason Flemyng Paul Giamatti Brian Cox Romance Adventure Action History Jonathan English,movie
