,Unnamed: 0,title,all_tags,type
6969,6969,"Happy Ever After (Bride Quartet, #4)",fiction romance contemporary adult adult-fiction ebooks family modern chick-lit contemporary-romance noraroberts,book
6970,6970,The Search,fiction mystery romance contemporary thriller adult adult-fiction ebooks animals drama romantic crime suspense mystery-thriller dogs chick-lit contemporary-romance romantic-suspense noraroberts,book
6971,6971,"Think Twice (Rosato & Associates, #11)",fiction mystery romance action thriller adult adult-fiction abandoned ebooks american drama crime suspense mystery-thriller espionage murder-mystery legal-thriller lisascottoline,book
6972,6972,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",fiction contemporary humor funny comedy adult abandoned non-fiction memoir biography biography-memoir autobiography self-help chick-lit jenlancaster,book
6973,6973,"The Red Pyramid (Kane Chronicles, #1)",fantasy young-adult fiction magic childrens adventure children-s novels middle-grade paranormal teen urban-fantasy supernatural mystery juvenile romance contemporary action humor funny abandoned ebooks mythology historical-fiction family egypt gods rickriordan,book
6974,6974,"Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)",fantasy young-adult fiction adventure classics novels paranormal supernatural romance science-fiction-fantasy humor science-fiction funny comedy adult adult-fiction abandoned ebooks unfinished historical historical-fiction horror regency apocalyptic retellings zombies stevehockensmith janeausten patrickarrasmith,book
6975,6975,"The Carrie Diaries (The Carrie Diaries, #1)",young-adult fiction teen romance contemporary coming-of-age love humor abandoned ebooks realistic-fiction drama high-school chick-lit candacebushnell,book
6976,6976,"Dead in the Family (Sookie Stackhouse, #10)",fantasy young-adult fiction magic novels paranormal witches urban-fantasy supernatural mystery romance contemporary werewolves humor science-fiction adult adult-fiction ebooks southern horror suspense mystery-thriller chick-lit fairies fae paranormal-romance vampires shapeshifters charlaineharris,book
6977,6977,"Kiss of Death (The Morganville Vampires, #8)",fantasy young-adult fiction magic novels paranormal teen urban-fantasy supernatural romance contemporary action love ebooks college horror paranormal-romance vampires young-adult-paranormal rachelcaine cynthiaholloway,book
6978,6978,"Broken (Will Trent, #4)",fiction novels mystery romance contemporary thriller adult adult-fiction ebooks crime suspense mystery-thriller detective murder-mystery psychological-thriller karinslaughter,book
6979,6979,"Faithful Place (Dublin Murder Squad, #3)",fiction novels mystery contemporary thriller adult adult-fiction ebooks family crime suspense mystery-thriller detective murder-mystery international police ireland psychological-thriller tanafrench,book
6980,6980,"Feed (Newsflesh Trilogy, #1)",fantasy young-adult fiction adventure novels paranormal urban-fantasy supernatural mystery action thriller science-fiction adult adult-fiction science speculative-fiction abandoned ebooks unfinished survival politics horror suspense dystopia post-apocalyptic apocalyptic futuristic zombies miragrant,book
6981,6981,"Ship Breaker (Ship Breaker, #1)",fantasy young-adult fiction adventure teen romance coming-of-age action thriller science-fiction adult science speculative-fiction ebooks unfinished survival school family high-school dystopia post-apocalyptic environment steampunk apocalyptic abuse futuristic paolobacigalupi,book
6982,6982,"The Rembrandt Affair (Gabriel Allon, #10)",fiction adventure novels mystery action thriller adult adult-fiction abandoned ebooks art jewish crime suspense mystery-thriller espionage holocaust murder-mystery international art-history israel spy-thriller danielsilva,book
6983,6983,Demon from the Dark (Immortals After Dark #10),fantasy fiction magic adventure paranormal witches urban-fantasy supernatural romance contemporary action werewolves adult adult-fiction ebooks mythology erotica contemporary-romance fae demons paranormal-romance vampires fantasy-romance erotic-romance shapeshifters kresleycole,book
6984,6984,"The Other Wes Moore: One Name, Two Fates",young-adult fiction contemporary coming-of-age adult science abandoned history non-fiction education american memoir biography biography-memoir autobiography social sociology school read-for-school african-american race family politics inspirational high-school cultural college crime society social-issues social-justice poverty true-crime ethnic wesmoore tavissmiley,book
6985,6985,"The Burning Wire (Lincoln Rhyme, #9)",fiction mystery action thriller adult ebooks american crime suspense mystery-thriller detective murder-mystery police jefferydeaver,book
6986,6986,"The Forbidden Game (The Forbidden Game, #1-3)",fantasy young-adult fiction magic adventure novels paranormal teen urban-fantasy supernatural mystery romance contemporary action love thriller abandoned unfinished mythology high-school horror suspense dark-fantasy demons paranormal-romance vampires games l.j.smith,book
6987,6987,Abraham Lincoln: Vampire Hunter,fantasy young-adult fiction adventure novels paranormal urban-fantasy supernatural mystery science-fiction-fantasy action humor thriller science-fiction comedy adult adult-fiction abandoned ebooks unfinished history historical american biography war movies historical-fiction american-history horror suspense alternate-history historical-fantasy civil-war vampires sethgrahame-smith,book
6988,6988,Start with Why: How Great Leaders Inspire Everyone to Take Action,abandoned unfinished philosophy non-fiction education sociology self-help inspirational economics business psychology personal-development entrepreneurship design leadership productivity management simonsinek,book
6989,6989,Heart of the Matter,fiction novels romance contemporary love adult adult-fiction ebooks american realistic-fiction family drama relationships chick-lit marriage contemporary-romance womens-fiction emilygiffin,book
6990,6990,"The Left Hand of God (The Left Hand of God, #1)",fantasy young-adult fiction adventure novels mystery romance action epic-fantasy thriller science-fiction high-fantasy adult abandoned ebooks unfinished historical war historical-fiction religion dark dystopia dark-fantasy medieval paulhoffman,book
6991,6991,أحببتك أكثر مما ينبغي,fiction novels romance love literature ebooks unfinished drama romantic أثيرعبداللهالنشمي,book
6992,6992,"Bullet (Anita Blake, Vampire Hunter #19)",fantasy fiction magic paranormal urban-fantasy supernatural mystery romance contemporary werewolves adult adult-fiction science ebooks american erotica horror crime dark occult paranormal-romance vampires urban zombies shapeshifters menage laurellk.hamilton,book
6993,6993,"Fever Dream (Pendergast, #10)",fiction adventure novels paranormal mystery contemporary action thriller science-fiction adult adult-fiction ebooks american africa horror crime suspense mystery-thriller detective espionage government murder-mystery occult douglaspreston lincolnchild,book
6994,6994,"Gone (Wake, #3)",fantasy young-adult fiction magic novels paranormal teen urban-fantasy supernatural mystery romance contemporary young-adult-fantasy science-fiction adult ebooks high-school suspense paranormal-romance lisamcmann,book
6995,6995,"The Fallen and Leviathan (The Fallen, #1-2)",fantasy young-adult fiction magic adventure novels paranormal teen urban-fantasy supernatural mystery romance action abandoned unfinished paranormal-romance angels thomase.sniegoski,book
6996,6996,"Endless Summer (The Boys Next Door, #1-2)",young-adult fiction teen romance contemporary coming-of-age love humor abandoned ebooks realistic-fiction drama sports high-school romantic chick-lit contemporary-romance young-adult-romance young-adult-contemporary jenniferechols,book
6997,6997,"The Prince of Mist (Niebla, #1)",fantasy young-adult fiction magic childrens adventure novels middle-grade paranormal teen supernatural mystery romance contemporary thriller 20th-century ebooks history historical school historical-fiction drama spanish-literature magical-realism horror gothic suspense dark mystery-thriller ghosts spain dark-fantasy carlosruizzafón luciagraves,book
6998,6998,Forget You,young-adult fiction novels teen mystery romance contemporary coming-of-age love ebooks realistic-fiction family drama high-school romantic chick-lit contemporary-romance young-adult-romance new-adult jenniferechols,book
6999,6999,"Nevermore (Nevermore, #1)",fantasy young-adult fiction magic paranormal teen urban-fantasy supernatural mystery romance contemporary love ebooks high-school horror gothic suspense dark ghosts demons paranormal-romance retellings young-adult-paranormal kellycreagh,book
7000,7000,"Bayou Moon (The Edge, #2)",fantasy fiction magic adventure paranormal witches urban-fantasy supernatural mystery romance contemporary action werewolves funny adult adult-fiction ebooks family paranormal-romance fantasy-romance urban shapeshifters paranormal-urban-fantasy ilonaandrews,book
7001,7001,"Freedom™ (Daemon, #2)",fantasy fiction adventure novels mystery science-fiction-fantasy action thriller science-fiction science speculative-fiction abandoned ebooks crime suspense mystery-thriller dystopia cyberpunk technology computers internet artificial-intelligence singularity near-future hackers gaming danielsuarez,book
7002,7002,The Postcard Killers,fiction novels mystery romance action thriller adult adult-fiction travel american crime suspense mystery-thriller detective murder-mystery jamespatterson lizamarklund,book
7003,7003,"Private (Private, #1)",fiction novels mystery action thriller adult adult-fiction ebooks crime suspense mystery-thriller detective murder-mystery jamespatterson maxinepaetro,book
7004,7004,My Name Is Memory,fantasy young-adult fiction novels paranormal urban-fantasy supernatural mystery romance contemporary love science-fiction adult adult-fiction abandoned ebooks unfinished historical historical-fiction drama magical-realism chick-lit historical-romance love-story contemporary-romance paranormal-romance new-adult annbrashares,book
7005,7005,"Enclave (Razorland, #1)",fantasy young-adult fiction adventure paranormal teen urban-fantasy supernatural romance action science-fiction abandoned ebooks survival horror dystopia post-apocalyptic apocalyptic futuristic zombies annaguirre,book
7006,7006,"Rules of Attraction (Perfect Chemistry, #2)",young-adult fiction teen romance contemporary coming-of-age love funny ebooks realistic-fiction school family drama high-school romantic chick-lit contemporary-romance young-adult-romance new-adult simoneelkeles,book
7007,7007,Twilight and History,fantasy young-adult fiction magic paranormal romance history non-fiction essays horror vampires wolves nancyreagin,book
7008,7008,Solar,fiction novels contemporary british-literature humor science-fiction comedy adult adult-fiction literature science abandoned ebooks unfinished physics 21st-century biography autobiography english-literature literary-fiction criticism relationships environment climate-change technology earth global-warming ianmcewan,book
7009,7009,The Thousand Autumns of Jacob de Zoet,fantasy fiction adventure novels romance contemporary british-literature adult adult-fiction literature abandoned ebooks unfinished history historical 21st-century historical-fiction literary-fiction drama asia magical-realism japan 18th-century davidmitchell,book
7010,7010,"The Bourne Objective (Jason Bourne, #8)",fiction adventure mystery contemporary action thriller adult-fiction ebooks movies crime suspense mystery-thriller espionage spy-thriller ericvanlustbader robertludlum,book
7011,7011,"Flaskepost fra P (Afdeling Q, #3)",fiction mystery contemporary thriller adult adult-fiction ebooks crime suspense mystery-thriller detective denmark police scandinavian-literature danish nordic-noir jussiadler-olsen,book
7012,7012,Skippy Dies,young-adult fiction novels mystery contemporary coming-of-age boarding-school humor funny comedy adult adult-fiction literature abandoned ebooks unfinished 21st-century realistic-fiction school literary-fiction death ireland irish-literature adolescence paulmurray,book
7013,7013,Min kamp 1 (Min kamp #1),fiction classics novels contemporary coming-of-age literature ebooks philosophy non-fiction 21st-century biography biography-memoir autobiography literary-fiction family drama roman european-literature death international scandinavian-literature karloveknausgård,book
7014,7014,"The Red Queen (The Plantagenet and Tudor Novels, #3)",fiction novels romance adult adult-fiction abandoned ebooks history historical biography war historical-fiction chick-lit historical-romance medieval 15th-century plantagenet philippagregory,book
7015,7015,"The 4-Hour Body: An Uncommon Guide to Rapid Fat-Loss, Incredible Sex, and Becoming Superhuman",fiction science abandoned ebooks unfinished non-fiction reference health self-help how-to sports psychology personal-development productivity food nutrition fitness diets timothyferriss,book
7016,7016,"The Strange Case of Origami Yoda (Origami Yoda, #1)",fantasy young-adult fiction childrens children-s novels middle-grade mystery juvenile contemporary humor science-fiction funny comedy realistic-fiction school chapter-books graphic-novels mathematics star-wars school-stories origami tomangleberger,book
7017,7017,"Big Nate: In a Class by Himself (Big Nate Novels, #1)",fantasy young-adult fiction childrens children-s middle-grade juvenile contemporary humor funny comedy realistic-fiction school chapter-books graphic-novels comics graphic-novels-comics school-stories lincolnpeirce,book
7018,7018,Linchpin: Are You Indispensable?,abandoned ebooks unfinished philosophy non-fiction education art self-help inspirational economics business psychology personal-development entrepreneurship leadership productivity management sethgodin,book
7019,7019,"The 9th Judgment  (Women's Murder Club, #9)",fiction novels mystery romance contemporary thriller adult adult-fiction ebooks american crime suspense mystery-thriller detective murder-mystery police jamespatterson maxinepaetro,book
7020,7020,"Rot & Ruin (Rot & Ruin, #1)",fantasy young-adult fiction adventure paranormal teen urban-fantasy supernatural romance coming-of-age action thriller science-fiction adult abandoned ebooks survival family horror suspense dystopia post-apocalyptic apocalyptic zombies jonathanmaberry,book
7021,7021,"The Haunted (The Hollow, #2)",fantasy young-adult fiction magic novels paranormal teen urban-fantasy supernatural mystery romance contemporary young-adult-fantasy love ebooks high-school horror gothic ghosts death paranormal-romance ghost-stories retellings fantasy-romance jessicaverday,book
7022,7022,Still Missing,fiction novels mystery contemporary thriller adult adult-fiction ebooks survival realistic-fiction canada drama horror crime suspense dark mystery-thriller psychology abuse psychological-thriller chevystevens,book
7023,7023,"The Lion (John Corey, #5)",fantasy fiction adventure novels mystery action humor thriller adult adult-fiction ebooks new-york crime suspense mystery-thriller detective espionage terrorism nelsondemille,book
7024,7024,"The Black Prism (Lightbringer, #1)",fantasy fiction magic adventure novels science-fiction-fantasy action epic-fantasy science-fiction high-fantasy adult adult-fiction abandoned ebooks unfinished epic war dark-fantasy brentweeks,book
7025,7025,"The Ambassador's Mission (Traitor Spy Trilogy, #1)",fantasy young-adult fiction magic adventure novels paranormal witches mystery romance action epic-fantasy science-fiction high-fantasy adult abandoned ebooks epic lgbt trudicanavan,book
7026,7026,The Emperor of All Maladies: A Biography of Cancer,fiction adult science abandoned unfinished history non-fiction popular-science historical biology history-of-science 21st-century biography biography-memoir microhistory health medical death technology genetics medicine health-care disease siddharthamukherjee,book
7027,7027,"Clockwork Angel (The Infernal Devices, #1)",fantasy young-adult fiction magic adventure paranormal teen urban-fantasy supernatural mystery romance action werewolves love science-fiction ebooks historical historical-fiction victorian steampunk demons paranormal-romance angels vampires cassandraclare,book
7028,7028,The Puppet Masters,fantasy fiction adventure classics novels science-fiction-fantasy thriller science-fiction space aliens science speculative-fiction abandoned ebooks american war criticism horror roberta.heinlein,book
7029,7029,"Fallout (Crank, #3)",young-adult fiction teen romance contemporary love ebooks realistic-fiction family drama high-school poetry dark mental-health abuse ellenhopkins,book
7030,7030,Beatrice and Virgil,fantasy fiction novels contemporary adult adult-fiction literature abandoned ebooks unfinished philosophy history historical 21st-century animals war realistic-fiction canada historical-fiction literary-fiction drama magical-realism holocaust canadian-literature yannmartel,book
7031,7031,"Live to Tell (Detective D.D. Warren, #4)",fiction mystery romance contemporary thriller adult adult-fiction ebooks crime suspense mystery-thriller detective mental-illness murder-mystery police romantic-suspense lisagardner,book
7032,7032,"Into the Gauntlet (The 39 Clues, #10)",fantasy young-adult fiction childrens adventure children-s middle-grade teen mystery juvenile contemporary action thriller science-fiction ebooks history historical travel realistic-fiction school chapter-books historical-fiction family modern suspense margaretpetersonhaddix,book
7033,7033,"The Walk (The Walk, #1)",fiction adventure novels romance contemporary love adult adult-fiction non-fiction travel realistic-fiction religion drama inspirational relationships spirituality death chick-lit christian christian-fiction lds-fiction richardpaulevans,book
7034,7034,"Spider Bones (Temperance Brennan, #13)",fiction mystery contemporary thriller adult adult-fiction ebooks anthropology crime suspense mystery-thriller murder-mystery kathyreichs,book
7035,7035,"Married By Morning (The Hathaways, #4)",fiction romance love humor funny adult adult-fiction ebooks historical historical-fiction family victorian chick-lit historical-romance regency regency-romance victorian-romance lisakleypas,book
7036,7036,"Dark Flame (The Immortals, #4)",fantasy young-adult fiction magic paranormal teen urban-fantasy supernatural romance contemporary young-adult-fantasy love ebooks high-school ghosts paranormal-romance vampires young-adult-paranormal alysonnoel,book
7037,7037,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",fantasy young-adult fiction magic childrens adventure children-s middle-grade teen witches mystery juvenile romance young-adult-fantasy high-fantasy adult ebooks historical historical-fiction chick-lit historical-romance fairy-tales medieval fairy-tale-retellings retellings princesses cinderella clean-romance jessicadaygeorge,book
7038,7038,"No Mercy (Dark-Hunter #18, Were-Hunter, #5)",fantasy fiction magic paranormal urban-fantasy supernatural romance action humor adult adult-fiction ebooks mythology erotica suspense greek-mythology gods demons paranormal-romance vampires shapeshifters sherrilynkenyon,book
7039,7039,"Angel (Maximum Ride, #7)",fantasy young-adult fiction adventure novels paranormal teen urban-fantasy supernatural mystery romance action love thriller science-fiction funny ebooks survival dystopia paranormal-romance angels jamespatterson,book
7040,7040,"Unleashed (Ross Siblings, #1)",fiction romance contemporary love funny adult ebooks realistic-fiction drama erotica romantic chick-lit contemporary-romance erotic-romance new-adult cherrielynn,book
7041,7041,"The Devil Colony (Sigma Force, #7)",fantasy fiction adventure mystery contemporary action thriller science-fiction adult adult-fiction science ebooks unfinished history historical historical-fiction religion suspense mystery-thriller espionage historical-mystery jamesrollins,book
7042,7042,"Ice Cold (Rizzoli & Isles, #8)",mystery contemporary thriller adult adult-fiction american medical drama crime suspense mystery-thriller detective police tessgerritsen,book
7043,7043,"Locke & Key, Vol. 3: Crown of Shadows",fantasy young-adult fiction magic paranormal urban-fantasy supernatural mystery contemporary thriller adult ebooks family horror suspense dark ghosts graphic-novels comics comics-manga graphic-novels-manga sequential-art graphic-novels-comics dark-fantasy comix comic-book lovecraftian joehill gabrielrodríguez,book
7044,7044,Galveston,fiction adventure novels mystery contemporary action thriller adult-fiction literature abandoned ebooks american 21st-century southern drama horror crime gothic suspense dark mystery-thriller noir hard-boiled southern-gothic nicpizzolatto,book
7045,7045,"Chasing Perfect (Fool's Gold, #1)",fiction romance contemporary love adult adult-fiction ebooks family sports chick-lit contemporary-romance harlequin sports-romance susanmallery,book
7046,7046,Fly Away Home,fiction novels romance contemporary adult adult-fiction abandoned ebooks realistic-fiction family drama relationships chick-lit contemporary-romance womens-fiction jenniferweiner,book
7047,7047,"Glimmerglass (Faeriewalker, #1)",fantasy young-adult fiction magic paranormal teen urban-fantasy supernatural romance contemporary young-adult-fantasy abandoned ebooks fairies fae paranormal-romance jennablack,book
7048,7048,"The Way of Kings (The Stormlight Archive, #1)",fantasy fiction magic adventure novels science-fiction-fantasy action epic-fantasy science-fiction high-fantasy adult adult-fiction speculative-fiction abandoned ebooks unfinished epic war brandonsanderson,book
7049,7049,Packing for Mars: The Curious Science of Life in the Void,humor funny adult space science abandoned ebooks history non-fiction popular-science physics historical reference biology travel astronomy science-nature journalism microhistory medical psychology mathematics technology engineering maryroach,book
7050,7050,"Keys to the Demon Prison (Fablehaven, #5)",fantasy young-adult fiction magic childrens adventure children-s novels middle-grade paranormal teen urban-fantasy mystery juvenile romance science-fiction-fantasy action young-adult-fantasy dragons ebooks mythology family fairies fairy-tales demons brandonmull,book
7051,7051,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",humor adult science abandoned ebooks unfinished history non-fiction popular-science physics historical reference history-of-science essays science-nature education chemistry short-stories microhistory school psychology samkean,book
7052,7052,"Innocent (Kindle County Legal Thriller, #8)",fiction novels mystery thriller adult adult-fiction abandoned ebooks american criticism crime mystery-thriller detective murder-mystery legal-thriller law police psychological-thriller scottturow,book
7053,7053,"Mockingjay (The Hunger Games, #3)",fantasy young-adult fiction adventure novels teen romance coming-of-age action love thriller science-fiction speculative-fiction ebooks war survival suspense dystopia post-apocalyptic futuristic suzannecollins,book
7054,7054,"Dark Days (Skulduggery Pleasant, #4)",fantasy young-adult fiction magic childrens adventure children-s middle-grade paranormal teen urban-fantasy supernatural mystery romance action humor funny comedy ebooks horror crime detective ireland dark-fantasy vampires zombies dereklandy,book
7055,7055,Tough Customer (Mitchell & Associates #2),fiction mystery romance contemporary thriller adult adult-fiction ebooks family drama crime suspense mystery-thriller detective chick-lit murder-mystery romantic-suspense sandrabrown,book
7056,7056,Wolfsbane (Nightshade #2; Nightshade World #5),fantasy young-adult fiction magic adventure paranormal teen witches urban-fantasy supernatural romance action young-adult-fantasy werewolves love ebooks paranormal-romance shapeshifters wolves young-adult-paranormal andreacremer,book
7057,7057,"This Body of Death (Inspector Lynley, #16)",fiction mystery thriller adult adult-fiction abandoned ebooks crime suspense mystery-thriller detective murder-mystery police elizabethgeorge,book
7058,7058,A Sick Day for Amos McGee,fantasy fiction childrens children-s juvenile love humor animals realistic-fiction school family health picture-books relationships illness storytime philipc.stead erine.stead,book
7059,7059,The Invisible Bridge,fiction novels romance love adult adult-fiction literature 20th-century abandoned ebooks unfinished history historical france war survival historical-fiction literary-fiction family cultural jewish judaism world-war-ii holocaust architecture hungary julieorringer arthurmorey,book
7060,7060,"Deliver Us from Evil (A. Shaw, #2)",fiction adventure mystery action thriller adult adult-fiction ebooks american crime suspense mystery-thriller detective espionage international spy-thriller davidbaldacci,book
7061,7061,Diary of a Wimpy Kid: #1-4,young-adult fiction childrens children-s humor funny comedy ebooks realistic-fiction graphic-novels diary cartoon jeffkinney,book
7062,7062,"Angelfire (Angelfire, #1)",fantasy young-adult fiction magic adventure paranormal teen urban-fantasy supernatural romance action abandoned ebooks unfinished mythology high-school demons paranormal-romance angels courtneyallisonmoulton,book
7063,7063,Promises to Keep,fiction novels romance contemporary love adult adult-fiction abandoned ebooks family drama relationships chick-lit contemporary-romance womens-fiction womens green janegreen,book
7064,7064,"Beyond Exile (Day by Day Armageddon,# 2)",fantasy fiction adventure novels paranormal supernatural science-fiction-fantasy action thriller science-fiction science ebooks unfinished american war survival horror suspense dystopia post-apocalyptic apocalyptic zombies j.l.bourne,book
7065,7065,"Shadowfever (Fever, #5)",fantasy young-adult fiction magic adventure paranormal urban-fantasy supernatural mystery romance contemporary action adult adult-fiction ebooks mythology erotica suspense dark dystopia post-apocalyptic fairies fae ireland paranormal-romance vampires fantasy-romance urban paranormal-urban-fantasy new-adult karenmariemoning,book
7066,7066,"Archangel's Consort (Guild Hunter, #3)",fantasy fiction magic paranormal urban-fantasy supernatural mystery romance contemporary action adult adult-fiction ebooks erotica suspense paranormal-romance angels vampires fantasy-romance paranormal-urban-fantasy nalinisingh,book
7067,7067,"Started Early, Took My Dog (Jackson Brodie, #4)",fiction novels mystery contemporary british-literature thriller adult adult-fiction literature abandoned ebooks unfinished literary-fiction adoption crime suspense mystery-thriller detective dogs scotland kateatkinson,book
7068,7068,"Foreign Influence (Scot Harvath, #9)",fiction adventure novels mystery action thriller adult-fiction ebooks politics suspense mystery-thriller espionage military-fiction terrorism spy-thriller bradthor,book
7069,7069,"Fall of Giants (The Century Trilogy, #1)",fantasy fiction novels romance contemporary adult adult-fiction literature 20th-century abandoned ebooks unfinished history historical france germany epic war historical-fiction american-history family politics drama russia world-war-i kenfollett,book
7070,7070,Medium Raw: A Bloody Valentine to the World of Food and the People Who Cook,fiction contemporary humor funny adult abandoned ebooks non-fiction travel essays american memoir biography biography-memoir autobiography new-york food foodie food-and-drink cooking food-writing cookbooks culinary cuisine gastronomy anthonybourdain,book
7071,7071,A Visit from the Goon Squad,fiction novels contemporary adult adult-fiction literature abandoned ebooks unfinished american 21st-century short-stories realistic-fiction literary-fiction drama relationships new-york music jenniferegan,book
7072,7072,Hitch-22: A Memoir,fiction classics contemporary literature science abandoned ebooks unfinished philosophy history non-fiction essays american memoir biography biography-memoir autobiography social journalism language war religion politics atheism christopherhitchens,book
7073,7073,Super Sad True Love Story,fantasy fiction novels romance contemporary love humor science-fiction funny adult adult-fiction literature speculative-fiction abandoned ebooks unfinished american 21st-century social literary-fiction new-york jewish dystopia technology garyshteyngart,book
7074,7074,The Hundred-Foot Journey,fiction novels romance contemporary coming-of-age adult adult-fiction literature abandoned ebooks unfinished travel france movies realistic-fiction historical-fiction literary-fiction family drama cultural asia food foodie food-and-drink cooking culinary india richardc.morais,book
7075,7075,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",fantasy young-adult fiction novels paranormal teen urban-fantasy supernatural romance werewolves love non-fiction reference movies art film manga paranormal-romance guides vampires wolves markcottavaz,book
7076,7076,My Name is Mary Sutter,fiction novels romance adult adult-fiction abandoned unfinished history historical american war historical-fiction literary-fiction american-history 19th-century family medical new-york historical-romance civil-war medicine american-civil-war nursing robinoliveira,book
7077,7077,"Black Butler, Vol. 3 (Black Butler, #3)",fantasy young-adult fiction magic adventure paranormal teen supernatural mystery action humor comedy historical historical-fiction victorian horror gothic dark graphic-novels comics steampunk manga anime comics-manga graphic-novels-manga sequential-art dark-fantasy shonen demons yanatoboso,book
7078,7078,"Darke (Septimus Heap, #6)",fantasy young-adult fiction magic childrens adventure children-s novels middle-grade paranormal witches supernatural wizards juvenile action young-adult-fantasy dragons high-fantasy ebooks family ghosts angiesage markzug,book
7079,7079,Girl in Translation,young-adult fiction novels romance contemporary coming-of-age adult adult-fiction literature abandoned ebooks non-fiction historical american memoir realistic-fiction school historical-fiction literary-fiction family drama cultural new-york asia chick-lit china asian-literature jeankwok,book
7080,7080,"Taken by Midnight (Midnight Breed, #8)",fantasy fiction paranormal urban-fantasy supernatural romance contemporary action adult aliens ebooks erotica suspense chick-lit paranormal-romance vampires fantasy-romance erotic-romance paranormal-urban-fantasy laraadrian,book
7081,7081,Nightshade (Nightshade #1; Nightshade World #4),fantasy young-adult fiction magic adventure paranormal teen witches urban-fantasy supernatural mystery romance action young-adult-fantasy werewolves love abandoned ebooks paranormal-romance shapeshifters wolves andreacremer,book
7082,7082,"Rock Chick Rescue (Rock Chick, #2)",fiction mystery romance contemporary action love humor funny adult adult-fiction ebooks family drama erotica crime suspense chick-lit contemporary-romance romantic-suspense erotic-romance new-adult kristenashley,book
7083,7083,"Mini Shopaholic (Shopaholic, #6)",young-adult fiction novels romance contemporary humor funny comedy adult adult-fiction ebooks realistic-fiction family chick-lit contemporary-romance fashion sophiekinsella,book
7084,7084,The Evolutionary Void,fantasy fiction adventure novels science-fiction-fantasy science-fiction adult space aliens science speculative-fiction abandoned ebooks space-opera epic peterf.hamilton,book
7085,7085,Every Last One,fiction novels mystery contemporary adult adult-fiction abandoned ebooks american realistic-fiction literary-fiction family drama relationships suspense mental-illness death chick-lit womens-fiction adolescence annaquindlen,book
7086,7086,"Dexter Is Delicious (Dexter, #5)",fiction novels mystery contemporary humor thriller funny adult adult-fiction ebooks american horror crime suspense dark mystery-thriller detective tv murder-mystery police jefflindsay,book
7087,7087,"The Walking Dead, Vol. 12: Life Among Them",fantasy fiction adventure paranormal supernatural science-fiction-fantasy action thriller science-fiction adult adult-fiction ebooks survival drama horror suspense dystopia post-apocalyptic graphic-novels comics death tv manga comics-manga graphic-novels-manga sequential-art graphic-novels-comics apocalyptic comix comic-book zombies robertkirkman charlieadlard,book
7088,7088,"My Soul to Keep (Soul Screamers, #3)",fantasy young-adult fiction magic adventure paranormal teen urban-fantasy supernatural mystery romance contemporary ebooks mythology ghosts death fae demons paranormal-romance young-adult-paranormal rachelvincent,book
7089,7089,"Unearthly (Unearthly, #1)",fantasy young-adult fiction magic paranormal teen urban-fantasy supernatural mystery romance contemporary young-adult-fantasy love ebooks mythology high-school demons paranormal-romance angels cynthiahand,book
7090,7090,"Love in the Afternoon (The Hathaways, #5)",fiction romance love humor funny adult adult-fiction ebooks historical animals war historical-fiction family victorian chick-lit historical-romance regency regency-romance victorian-romance lisakleypas,book
7091,7091,The Pacific,fiction 20th-century ebooks history non-fiction historical travel biography autobiography war historical-fiction american-history asia world-war-ii japan military-history hughambrose,book
7092,7092,Radical: Taking Back Your Faith from the American Dream,adult unfinished non-fiction religion inspirational college spirituality christian christian-living faith christian-non-fiction christianity leadership discipleship god church evangelism davidplatt,book
7093,7093,"Bonhoeffer: Pastor, Martyr, Prophet, Spy",classics abandoned ebooks unfinished philosophy history non-fiction historical memoir biography biography-memoir autobiography germany war religion politics inspirational spirituality world-war-ii holocaust christian christian-living faith christian-non-fiction christianity leadership theology discipleship church church-history ericmetaxas,book
7094,7094,Alice's Adventures in Wonderland & Other Stories,fantasy young-adult fiction magic childrens adventure children-s classics novels british-literature literature ebooks short-stories classic-literature 19th-century poetry fairy-tales lewiscarroll johntenniel,book
7095,7095,At Home: A Short History of Private Life,fiction humor funny adult science abandoned ebooks unfinished history non-fiction historical travel essays anthropology memoir biography social social-science sociology microhistory society design architecture billbryson,book
7096,7096,The Replacement,fantasy young-adult fiction novels paranormal teen urban-fantasy supernatural mystery romance contemporary adult abandoned ebooks unfinished mythology family horror gothic suspense dark death fairies fae fairy-tales demons paranormal-romance halloween brennayovanoff,book
7097,7097,Tiger Lily,fantasy young-adult fiction magic adventure novels paranormal teen romance contemporary coming-of-age love abandoned ebooks pirates magical-realism fairies fairy-tales fairy-tale-retellings retellings mermaids jodilynnanderson,book
7098,7098,The Darkest Lie (Lords of the Underworld #6),fantasy fiction magic adventure paranormal urban-fantasy supernatural romance contemporary action adult adult-fiction ebooks mythology erotica greek-mythology contemporary-romance gods demons paranormal-romance angels vampires fantasy-romance harlequin genashowalter,book
